Date,Session_ID,User_ID,Country,City,Device,Browser,Traffic_Source,Campaign,Landing_Page,Sessions,Users,New_User,Page_Views,Avg_Session_Duration_Min,Bounce_Rate,Conversions,Revenue_USD,Exit_Page,Conversion_Rate
2025-02-25,SES002277,USR00552,UK,Manchester,Mobile,Chrome,Organic Search,No Campaign,Products,4,1,No,5,4.52,31,0,0,Contact,0.0
2024-07-05,SES002278,USR00259,Australia,Melbourne,Mobile,Safari,Direct,Festive Offer,Blog,3,1,No,4,2.13,47,1,192,Contact,33.33
2025-01-28,SES002279,USR01541,Canada,Vancouver,Mobile,Safari,Paid Search,Summer Sale,Products,2,1,No,6,2.64,25,1,70,Blog,50.0
2024-10-26,SES002280,USR01020,UK,London,Mobile,Edge,Organic Search,Festive Offer,Checkout,3,1,Yes,7,4.74,27,0,0,Blog,0.0
2024-08-15,SES002281,USR01127,Canada,Toronto,Tablet,Safari,Social,Summer Sale,Home,2,1,Yes,7,2.84,61,1,108,Contact,50.0
2025-06-10,SES002282,USR00573,Australia,Sydney,Mobile,Chrome,Social,Brand Awareness,Products,1,1,Yes,5,3.73,52,0,0,Home,0.0
2025-03-27,SES002283,USR00287,Canada,Toronto,Desktop,Firefox,Organic Search,No Campaign,Home,4,1,Yes,10,7.4,27,0,0,Blog,0.0
2024-04-15,SES002284,USR01372,Canada,Vancouver,Mobile,Chrome,Paid Search,Brand Awareness,Products,3,1,Yes,11,6.35,29,0,0,Contact,0.0
2024-10-03,SES002285,USR01824,Canada,Toronto,Mobile,Firefox,Social,No Campaign,Contact,4,1,No,5,5.42,49,0,0,Checkout,0.0
2025-03-08,SES002286,USR00844,USA,Dallas,Mobile,Firefox,Paid Search,No Campaign,Products,1,1,No,5,1.17,27,0,0,Checkout,0.0
2024-07-11,SES002287,USR01590,Canada,Vancouver,Mobile,Safari,Direct,Email Retention,Pricing,1,1,Yes,9,1.18,47,0,0,Products,0.0
2025-06-19,SES002288,USR00271,USA,New York,Mobile,Edge,Organic Search,No Campaign,Checkout,2,1,No,4,6.09,33,0,0,Products,0.0
2024-07-08,SES002289,USR01113,India,Pune,Desktop,Chrome,Referral,Product Launch,Blog,4,1,Yes,6,6.05,45,0,0,Blog,0.0
2025-03-19,SES002290,USR00881,Canada,Vancouver,Desktop,Safari,Organic Search,Summer Sale,Contact,4,1,Yes,12,3.2,30,0,0,Products,0.0
2025-04-14,SES002291,USR00656,India,Bengaluru,Mobile,Edge,Direct,Product Launch,Contact,4,1,No,11,5.35,52,0,0,Checkout,0.0
2025-05-08,SES002292,USR00131,UK,London,Mobile,Safari,Direct,Product Launch,Blog,1,1,Yes,7,2.31,51,1,224,Pricing,100.0
2024-03-17,SES002293,USR01107,Canada,Toronto,Desktop,Safari,Social,Brand Awareness,Pricing,1,1,Yes,2,1.55,48,0,0,Pricing,0.0
2024-01-06,SES002294,USR01345,Australia,Melbourne,Mobile,Chrome,Direct,No Campaign,Products,1,1,No,2,5.95,41,0,0,Pricing,0.0
2024-07-16,SES002295,USR01711,Canada,Vancouver,Desktop,Chrome,Referral,Product Launch,Products,3,1,Yes,4,4.06,46,0,0,Products,0.0
2025-04-13,SES002296,USR00414,India,Pune,Mobile,Firefox,Paid Search,Email Retention,Blog,3,1,Yes,6,2.21,24,0,0,Pricing,0.0
2024-06-22,SES002297,USR00985,India,Hyderabad,Desktop,Chrome,Direct,Product Launch,Home,1,1,Yes,7,1.17,46,0,0,Blog,0.0
2025-03-23,SES002298,USR01413,Australia,Sydney,Mobile,Chrome,Social,Product Launch,Blog,3,1,No,10,3.37,47,0,0,Checkout,0.0
2024-01-05,SES002299,USR00597,USA,New York,Mobile,Edge,Referral,Brand Awareness,Products,2,1,Yes,10,7.09,32,0,0,Contact,0.0
2024-02-22,SES002300,USR00497,India,Delhi,Mobile,Chrome,Referral,No Campaign,Pricing,2,1,No,9,1.74,46,0,0,Home,0.0
2024-11-29,SES002301,USR00798,UK,London,Mobile,Safari,Paid Search,Summer Sale,Contact,3,1,Yes,7,3.47,32,0,0,Blog,0.0
2024-01-27,SES002302,USR00396,Australia,Melbourne,Mobile,Edge,Paid Search,Product Launch,Contact,4,1,Yes,5,0.95,38,0,0,Pricing,0.0
2024-11-11,SES002303,USR01340,USA,San Francisco,Mobile,Edge,Organic Search,Email Retention,Blog,2,1,No,7,1.5,42,0,0,Home,0.0
2024-10-29,SES002304,USR00339,USA,San Francisco,Desktop,Chrome,Organic Search,Summer Sale,Contact,2,1,Yes,8,3.74,33,0,0,Contact,0.0
2024-10-05,SES002305,USR00070,UK,Manchester,Mobile,Safari,Social,Brand Awareness,Products,4,1,No,8,5.92,53,0,0,Products,0.0
2025-01-10,SES002306,USR01361,India,Delhi,Mobile,Firefox,Direct,Summer Sale,Contact,3,1,Yes,8,2.31,53,0,0,Pricing,0.0
2024-03-13,SES002307,USR01261,Australia,Melbourne,Mobile,Edge,Paid Search,Summer Sale,Checkout,4,1,No,5,7.27,23,0,0,Products,0.0
2024-11-04,SES002308,USR00873,UK,London,Mobile,Firefox,Organic Search,Email Retention,Checkout,3,1,No,11,2.8,33,0,0,Home,0.0
2025-06-18,SES002309,USR01361,Australia,Melbourne,Mobile,Safari,Email,Summer Sale,Checkout,4,1,No,5,2.63,40,2,224,Products,50.0
2024-11-26,SES002310,USR01624,USA,Dallas,Desktop,Firefox,Organic Search,Brand Awareness,Pricing,3,1,No,6,4.37,35,0,0,Pricing,0.0
2024-10-02,SES002311,USR00218,Australia,Sydney,Mobile,Safari,Organic Search,Product Launch,Products,4,1,No,11,7.34,31,0,0,Checkout,0.0
2025-04-21,SES002312,USR00164,Canada,Vancouver,Mobile,Safari,Organic Search,Product Launch,Pricing,4,1,No,5,2.41,43,0,0,Home,0.0
2024-07-18,SES002313,USR01977,Canada,Vancouver,Desktop,Firefox,Social,Product Launch,Blog,1,1,Yes,5,5.29,62,0,0,Pricing,0.0
2024-06-09,SES002314,USR01512,Canada,Toronto,Mobile,Firefox,Organic Search,Brand Awareness,Home,3,1,Yes,6,4.06,36,1,90,Checkout,33.33
2024-06-16,SES002315,USR01818,Australia,Sydney,Mobile,Edge,Organic Search,No Campaign,Pricing,3,1,Yes,11,2.86,41,0,0,Home,0.0
2024-02-05,SES002316,USR00510,UK,London,Desktop,Safari,Organic Search,Summer Sale,Pricing,2,1,No,6,7.43,36,0,0,Contact,0.0
2024-10-31,SES002317,USR00556,UK,Manchester,Mobile,Edge,Direct,Email Retention,Pricing,2,1,No,5,1.2,37,0,0,Contact,0.0
2024-07-02,SES002318,USR00820,Canada,Vancouver,Mobile,Chrome,Paid Search,No Campaign,Checkout,4,1,Yes,10,1.46,34,0,0,Checkout,0.0
2024-04-16,SES002319,USR00908,Canada,Toronto,Tablet,Chrome,Direct,No Campaign,Checkout,4,1,No,12,7.18,46,0,0,Home,0.0
2024-06-09,SES002320,USR00881,UK,Manchester,Desktop,Safari,Paid Search,No Campaign,Pricing,1,1,No,9,2.18,30,0,0,Home,0.0
2024-07-28,SES002321,USR00439,USA,New York,Desktop,Firefox,Organic Search,Email Retention,Checkout,3,1,No,5,0.84,42,0,0,Checkout,0.0
2024-02-17,SES002322,USR01798,USA,San Francisco,Mobile,Firefox,Organic Search,Product Launch,Pricing,4,1,Yes,10,1.96,32,0,0,Contact,0.0
2024-06-08,SES002323,USR00861,Australia,Melbourne,Mobile,Chrome,Direct,Festive Offer,Home,1,1,Yes,6,7.19,44,0,0,Checkout,0.0
2024-04-15,SES002324,USR00762,USA,Chicago,Mobile,Chrome,Organic Search,Brand Awareness,Products,4,1,Yes,12,4.36,43,1,225,Contact,25.0
2024-02-19,SES002325,USR00902,Australia,Melbourne,Mobile,Edge,Email,Brand Awareness,Products,1,1,Yes,5,5.98,39,0,0,Home,0.0
2024-10-09,SES002326,USR01639,USA,New York,Mobile,Safari,Organic Search,Email Retention,Home,3,1,No,5,0.86,29,0,0,Checkout,0.0
2024-11-29,SES002327,USR01089,USA,Dallas,Mobile,Chrome,Organic Search,Brand Awareness,Checkout,3,1,No,5,7.17,37,0,0,Checkout,0.0
2024-04-28,SES002328,USR01513,Canada,Toronto,Mobile,Edge,Organic Search,Product Launch,Blog,3,1,Yes,8,6.83,40,0,0,Pricing,0.0
2024-05-10,SES002329,USR01623,Australia,Melbourne,Mobile,Firefox,Direct,Brand Awareness,Products,3,1,Yes,5,6.3,53,0,0,Checkout,0.0
2024-07-26,SES002330,USR01117,UK,London,Mobile,Edge,Organic Search,Summer Sale,Products,4,1,No,8,7.02,39,0,0,Contact,0.0
2025-01-26,SES002331,USR00664,India,Mumbai,Desktop,Safari,Organic Search,Product Launch,Pricing,2,1,Yes,4,6.56,35,1,268,Blog,50.0
2024-11-25,SES002332,USR00305,USA,New York,Mobile,Firefox,Organic Search,No Campaign,Contact,1,1,No,4,2.29,32,0,0,Blog,0.0
2024-06-03,SES002333,USR01998,Australia,Melbourne,Mobile,Firefox,Direct,No Campaign,Products,1,1,No,2,6.8,53,0,0,Pricing,0.0
2024-05-26,SES002334,USR00981,Australia,Sydney,Desktop,Firefox,Paid Search,Product Launch,Pricing,1,1,Yes,6,5.11,27,0,0,Pricing,0.0
2024-07-14,SES002335,USR00520,Canada,Toronto,Mobile,Firefox,Organic Search,No Campaign,Products,3,1,Yes,11,5.32,31,0,0,Products,0.0
2024-07-27,SES002336,USR01865,USA,Dallas,Desktop,Safari,Social,Summer Sale,Pricing,3,1,No,6,1.19,51,0,0,Checkout,0.0
2024-05-16,SES002337,USR01921,Canada,Vancouver,Mobile,Edge,Organic Search,No Campaign,Blog,1,1,No,5,5.33,33,0,0,Pricing,0.0
2025-05-13,SES002338,USR00414,USA,Dallas,Mobile,Chrome,Social,Festive Offer,Blog,4,1,Yes,6,5.89,53,0,0,Blog,0.0
2024-02-13,SES002339,USR01913,USA,San Francisco,Tablet,Chrome,Social,Brand Awareness,Products,1,1,Yes,9,1.02,61,0,0,Contact,0.0
2024-12-11,SES002340,USR01150,India,Bengaluru,Mobile,Edge,Paid Search,Festive Offer,Products,3,1,No,5,2.19,29,0,0,Checkout,0.0
2024-08-07,SES002341,USR01789,India,Mumbai,Mobile,Firefox,Social,Email Retention,Contact,4,1,No,8,7.07,57,0,0,Checkout,0.0
2025-01-21,SES002342,USR01395,USA,Chicago,Mobile,Chrome,Direct,No Campaign,Checkout,3,1,Yes,7,5.51,53,0,0,Checkout,0.0
2025-04-21,SES002343,USR00110,Canada,Vancouver,Mobile,Chrome,Referral,Product Launch,Products,3,1,Yes,4,6.08,44,0,0,Products,0.0
2024-05-01,SES002344,USR00614,Canada,Vancouver,Desktop,Edge,Social,Email Retention,Checkout,1,1,No,7,5.81,47,0,0,Blog,0.0
2025-05-20,SES002345,USR00879,India,Mumbai,Mobile,Safari,Organic Search,Summer Sale,Blog,4,1,Yes,8,1.89,40,0,0,Pricing,0.0
2024-02-05,SES002346,USR01346,India,Delhi,Mobile,Chrome,Organic Search,Brand Awareness,Checkout,3,1,No,5,6.42,32,0,0,Products,0.0
2024-09-05,SES002347,USR01927,USA,San Francisco,Mobile,Edge,Organic Search,Festive Offer,Products,3,1,No,7,2.71,41,0,0,Products,0.0
2025-01-23,SES002348,USR01468,Australia,Sydney,Mobile,Safari,Organic Search,Brand Awareness,Blog,2,1,No,10,5.77,28,0,0,Blog,0.0
2024-02-16,SES002349,USR00398,UK,Manchester,Mobile,Chrome,Organic Search,Email Retention,Blog,3,1,Yes,4,6.22,35,1,320,Products,33.33
2025-01-13,SES002350,USR01554,Canada,Vancouver,Mobile,Edge,Direct,Product Launch,Products,4,1,Yes,7,5.64,52,0,0,Products,0.0
2024-11-05,SES002351,USR01499,USA,Dallas,Mobile,Firefox,Social,Festive Offer,Contact,3,1,Yes,6,5.93,55,0,0,Blog,0.0
2024-04-07,SES002352,USR01338,UK,Manchester,Mobile,Safari,Social,Festive Offer,Blog,3,1,No,5,3.77,48,0,0,Checkout,0.0
2025-04-25,SES002353,USR01370,Canada,Toronto,Desktop,Safari,Direct,Product Launch,Checkout,3,1,No,6,3.21,46,0,0,Pricing,0.0
2025-03-07,SES002354,USR00765,UK,Manchester,Mobile,Firefox,Social,Summer Sale,Blog,2,1,Yes,7,7.5,63,0,0,Contact,0.0
2024-09-24,SES002355,USR00631,Australia,Melbourne,Mobile,Safari,Organic Search,Summer Sale,Home,1,1,No,9,1.52,40,0,0,Checkout,0.0
2024-04-05,SES002356,USR01399,Australia,Sydney,Mobile,Safari,Organic Search,Email Retention,Checkout,4,1,Yes,8,5.45,42,0,0,Checkout,0.0
2024-10-26,SES002357,USR01149,India,Mumbai,Desktop,Firefox,Organic Search,Product Launch,Pricing,4,1,Yes,5,1.19,37,1,431,Home,25.0
2024-10-01,SES002358,USR01126,Canada,Vancouver,Mobile,Firefox,Direct,Product Launch,Contact,1,1,No,7,1.94,37,0,0,Pricing,0.0
2024-07-21,SES002359,USR00752,Australia,Melbourne,Mobile,Edge,Direct,Brand Awareness,Contact,2,1,Yes,5,1.03,47,0,0,Checkout,0.0
2024-12-25,SES002360,USR00485,USA,San Francisco,Mobile,Safari,Direct,Summer Sale,Contact,3,1,Yes,5,3.19,44,0,0,Blog,0.0
2024-03-31,SES002361,USR00278,UK,Manchester,Mobile,Firefox,Direct,Product Launch,Products,3,1,Yes,6,2.06,51,0,0,Home,0.0
2025-02-13,SES002362,USR01655,India,Delhi,Mobile,Safari,Organic Search,Product Launch,Pricing,1,1,No,6,1.37,33,0,0,Checkout,0.0
2025-02-25,SES002363,USR00737,UK,London,Mobile,Safari,Organic Search,No Campaign,Blog,4,1,Yes,5,6.54,28,1,274,Blog,25.0
2024-09-30,SES002364,USR01801,Australia,Sydney,Mobile,Chrome,Social,No Campaign,Pricing,1,1,No,9,7.33,55,0,0,Blog,0.0
2024-06-24,SES002365,USR01859,UK,London,Mobile,Chrome,Social,No Campaign,Products,4,1,Yes,10,1.18,52,0,0,Pricing,0.0
2024-08-01,SES002366,USR01707,UK,Manchester,Mobile,Firefox,Direct,Product Launch,Home,2,1,Yes,6,5.76,49,0,0,Products,0.0
2025-06-23,SES002367,USR00166,UK,London,Desktop,Safari,Organic Search,Festive Offer,Contact,2,1,Yes,3,0.94,28,0,0,Products,0.0
2024-01-29,SES002368,USR01309,India,Delhi,Mobile,Chrome,Paid Search,Product Launch,Blog,1,1,Yes,5,5.49,33,0,0,Blog,0.0
2025-05-08,SES002369,USR01311,UK,London,Desktop,Firefox,Paid Search,Brand Awareness,Products,3,1,No,5,1.24,22,0,0,Blog,0.0
2024-11-02,SES002370,USR01869,USA,New York,Tablet,Chrome,Direct,Festive Offer,Home,2,1,No,4,1.54,37,0,0,Checkout,0.0
2024-06-17,SES002371,USR01479,Canada,Toronto,Mobile,Firefox,Referral,Email Retention,Home,1,1,Yes,7,3.91,45,0,0,Products,0.0
2024-10-13,SES002372,USR00616,India,Bengaluru,Mobile,Safari,Direct,Product Launch,Blog,1,1,No,2,3.33,39,0,0,Contact,0.0
2024-10-24,SES002373,USR01222,UK,Manchester,Desktop,Chrome,Social,Email Retention,Blog,4,1,Yes,11,1.63,57,0,0,Products,0.0
2024-04-23,SES002374,USR01286,UK,Manchester,Mobile,Safari,Organic Search,Brand Awareness,Checkout,2,1,No,8,7.23,27,0,0,Home,0.0
2024-01-31,SES002375,USR00611,India,Delhi,Desktop,Safari,Email,Summer Sale,Contact,3,1,No,9,2.54,44,0,0,Pricing,0.0
2025-03-31,SES002376,USR01553,USA,Chicago,Desktop,Edge,Organic Search,No Campaign,Home,2,1,No,3,3.07,43,1,240,Products,50.0
2024-05-19,SES002377,USR01077,Australia,Melbourne,Mobile,Chrome,Organic Search,Brand Awareness,Products,2,1,Yes,7,5.0,27,0,0,Checkout,0.0
2024-12-10,SES002378,USR01011,USA,Dallas,Mobile,Chrome,Organic Search,Product Launch,Products,3,1,No,6,1.57,30,0,0,Pricing,0.0
2024-10-06,SES002379,USR01202,India,Pune,Desktop,Edge,Social,Product Launch,Home,3,1,Yes,9,3.15,49,0,0,Blog,0.0
2024-04-20,SES002380,USR01631,Australia,Melbourne,Mobile,Chrome,Direct,Summer Sale,Home,4,1,Yes,9,6.09,53,0,0,Products,0.0
2024-11-28,SES002381,USR01246,India,Hyderabad,Mobile,Chrome,Organic Search,Brand Awareness,Products,1,1,Yes,8,7.27,33,0,0,Pricing,0.0
2024-01-04,SES002382,USR01745,USA,New York,Mobile,Firefox,Paid Search,No Campaign,Products,3,1,No,4,5.16,34,0,0,Checkout,0.0
2024-05-18,SES002383,USR01397,USA,San Francisco,Desktop,Edge,Organic Search,Festive Offer,Home,2,1,No,5,4.51,36,0,0,Home,0.0
2024-07-13,SES002384,USR01923,India,Mumbai,Mobile,Firefox,Organic Search,Summer Sale,Home,1,1,Yes,4,0.91,39,0,0,Products,0.0
2024-05-25,SES002385,USR00294,Canada,Toronto,Mobile,Firefox,Organic Search,Brand Awareness,Blog,4,1,Yes,12,4.62,43,0,0,Pricing,0.0
2024-04-06,SES002386,USR01001,India,Mumbai,Mobile,Edge,Organic Search,Email Retention,Contact,3,1,Yes,5,2.33,42,1,298,Home,33.33
2024-08-08,SES002387,USR00088,Australia,Melbourne,Tablet,Edge,Referral,Product Launch,Home,3,1,No,11,3.05,41,0,0,Checkout,0.0
2025-02-11,SES002388,USR00406,UK,Manchester,Mobile,Firefox,Organic Search,Product Launch,Products,1,1,No,8,4.77,32,0,0,Checkout,0.0
2024-06-03,SES002389,USR01050,Australia,Sydney,Mobile,Chrome,Referral,Summer Sale,Products,1,1,Yes,4,2.91,43,0,0,Checkout,0.0
2024-04-20,SES002390,USR01251,Canada,Vancouver,Mobile,Firefox,Organic Search,Product Launch,Pricing,1,1,Yes,5,7.07,27,0,0,Checkout,0.0
2024-12-27,SES002391,USR00207,India,Hyderabad,Mobile,Chrome,Referral,Summer Sale,Blog,4,1,Yes,6,4.61,32,0,0,Blog,0.0
2025-04-14,SES002392,USR01208,Australia,Sydney,Mobile,Safari,Organic Search,Summer Sale,Products,1,1,No,7,4.47,35,0,0,Products,0.0
2025-05-25,SES002393,USR00850,UK,London,Mobile,Firefox,Direct,Summer Sale,Home,2,1,Yes,8,5.35,40,0,0,Checkout,0.0
2024-04-09,SES002394,USR01348,India,Bengaluru,Desktop,Safari,Referral,Summer Sale,Pricing,4,1,Yes,11,3.1,32,0,0,Contact,0.0
2024-10-14,SES002395,USR00561,India,Pune,Mobile,Chrome,Social,Summer Sale,Contact,3,1,Yes,8,7.27,51,1,408,Products,33.33
2024-11-05,SES002396,USR01012,Canada,Vancouver,Desktop,Firefox,Organic Search,Festive Offer,Home,2,1,No,9,6.33,29,0,0,Blog,0.0
2024-05-29,SES002397,USR01688,UK,London,Desktop,Edge,Email,No Campaign,Contact,1,1,No,4,3.04,46,0,0,Contact,0.0
2024-04-15,SES002398,USR01027,Canada,Toronto,Mobile,Chrome,Organic Search,Summer Sale,Blog,1,1,No,2,4.84,43,0,0,Checkout,0.0
2024-06-04,SES002399,USR01473,Canada,Vancouver,Mobile,Chrome,Direct,Summer Sale,Contact,1,1,No,3,4.56,38,0,0,Blog,0.0
2025-04-22,SES002400,USR01769,Canada,Vancouver,Mobile,Firefox,Organic Search,Product Launch,Pricing,4,1,No,10,1.07,41,0,0,Blog,0.0
2025-04-03,SES002401,USR00792,USA,San Francisco,Mobile,Chrome,Organic Search,No Campaign,Products,1,1,No,3,1.14,32,0,0,Products,0.0
2025-02-18,SES002402,USR01653,UK,Manchester,Mobile,Edge,Email,Brand Awareness,Contact,4,1,Yes,6,3.35,39,0,0,Contact,0.0
2025-06-15,SES002403,USR01311,USA,Chicago,Desktop,Safari,Direct,Brand Awareness,Products,2,1,Yes,5,2.35,38,0,0,Contact,0.0
2024-10-27,SES002404,USR00190,UK,Manchester,Mobile,Safari,Email,No Campaign,Products,3,1,Yes,4,5.32,44,0,0,Home,0.0
2024-05-22,SES002405,USR01343,India,Pune,Mobile,Firefox,Social,Summer Sale,Contact,2,1,Yes,3,2.46,48,0,0,Products,0.0
2024-02-02,SES002406,USR01263,Australia,Sydney,Desktop,Chrome,Organic Search,No Campaign,Contact,4,1,Yes,10,0.9,32,0,0,Pricing,0.0
2025-04-29,SES002407,USR00388,India,Pune,Mobile,Safari,Email,Summer Sale,Blog,3,1,No,5,3.38,36,0,0,Home,0.0
2025-04-24,SES002408,USR01343,Canada,Toronto,Mobile,Edge,Paid Search,Product Launch,Contact,3,1,Yes,9,2.16,26,0,0,Home,0.0
2024-04-15,SES002409,USR00868,USA,New York,Mobile,Edge,Paid Search,Email Retention,Blog,4,1,No,7,7.24,37,1,348,Contact,25.0
2025-05-24,SES002410,USR00972,Canada,Vancouver,Mobile,Edge,Organic Search,Summer Sale,Contact,1,1,Yes,6,2.56,27,0,0,Contact,0.0
2025-01-29,SES002411,USR00016,Canada,Toronto,Mobile,Safari,Organic Search,Festive Offer,Checkout,4,1,Yes,5,1.43,38,0,0,Products,0.0
2024-07-22,SES002412,USR01865,USA,Dallas,Mobile,Edge,Social,Email Retention,Blog,2,1,No,8,5.46,59,0,0,Checkout,0.0
2025-05-12,SES002413,USR00587,Canada,Vancouver,Desktop,Edge,Organic Search,Product Launch,Products,2,1,Yes,8,4.7,43,0,0,Blog,0.0
2024-04-20,SES002414,USR00336,India,Pune,Mobile,Firefox,Social,Festive Offer,Home,3,1,Yes,9,5.59,50,0,0,Checkout,0.0
2024-07-01,SES002415,USR00787,Australia,Sydney,Mobile,Chrome,Referral,Email Retention,Home,2,1,No,9,4.12,37,0,0,Blog,0.0
2024-05-31,SES002416,USR00983,UK,Manchester,Desktop,Edge,Organic Search,Festive Offer,Pricing,3,1,Yes,4,5.81,27,0,0,Blog,0.0
2025-03-19,SES002417,USR01281,USA,New York,Desktop,Safari,Direct,Product Launch,Checkout,4,1,Yes,11,7.16,41,0,0,Pricing,0.0
2024-08-15,SES002418,USR00136,Australia,Melbourne,Mobile,Safari,Organic Search,No Campaign,Checkout,3,1,Yes,11,1.23,37,0,0,Blog,0.0
2024-05-10,SES002419,USR01506,UK,London,Desktop,Safari,Organic Search,Brand Awareness,Products,2,1,No,3,3.27,42,0,0,Blog,0.0
2024-08-27,SES002420,USR01477,Canada,Toronto,Desktop,Firefox,Organic Search,Summer Sale,Blog,2,1,No,5,5.05,40,0,0,Pricing,0.0
2024-09-26,SES002421,USR01694,UK,London,Desktop,Safari,Direct,Brand Awareness,Checkout,3,1,Yes,11,2.97,44,0,0,Contact,0.0
2024-10-01,SES002422,USR01585,Australia,Sydney,Desktop,Chrome,Paid Search,Festive Offer,Blog,1,1,No,3,6.2,29,0,0,Blog,0.0
2024-04-07,SES002423,USR01058,UK,London,Mobile,Firefox,Paid Search,No Campaign,Checkout,3,1,Yes,4,6.75,25,0,0,Contact,0.0
2025-02-22,SES002424,USR01128,USA,Chicago,Mobile,Chrome,Referral,Email Retention,Checkout,4,1,Yes,6,7.33,47,0,0,Pricing,0.0
2024-02-22,SES002425,USR00044,Australia,Sydney,Mobile,Safari,Paid Search,Email Retention,Contact,4,1,Yes,5,6.13,33,0,0,Blog,0.0
2024-04-30,SES002426,USR01350,Canada,Vancouver,Tablet,Chrome,Direct,No Campaign,Products,1,1,Yes,7,5.84,37,0,0,Blog,0.0
2024-02-18,SES002427,USR01195,Australia,Melbourne,Mobile,Chrome,Direct,Brand Awareness,Blog,4,1,Yes,12,3.47,44,0,0,Blog,0.0
2024-12-12,SES002428,USR01683,Australia,Sydney,Mobile,Edge,Organic Search,Summer Sale,Checkout,3,1,No,8,2.25,41,1,181,Pricing,33.33
2025-03-10,SES002429,USR01953,USA,Chicago,Desktop,Safari,Social,No Campaign,Pricing,3,1,No,4,2.9,50,0,0,Pricing,0.0
2024-05-02,SES002430,USR01547,Canada,Vancouver,Mobile,Safari,Organic Search,Product Launch,Contact,4,1,Yes,9,2.64,40,0,0,Checkout,0.0
2024-09-30,SES002431,USR01686,UK,Manchester,Mobile,Edge,Organic Search,Email Retention,Blog,2,1,No,4,5.48,29,0,0,Checkout,0.0
2024-11-04,SES002432,USR01354,India,Mumbai,Mobile,Firefox,Paid Search,Festive Offer,Blog,3,1,No,5,2.27,35,1,190,Checkout,33.33
2025-04-21,SES002433,USR01323,USA,San Francisco,Mobile,Edge,Organic Search,Brand Awareness,Checkout,4,1,Yes,7,5.96,32,0,0,Blog,0.0
2025-06-20,SES002434,USR00053,USA,Chicago,Desktop,Firefox,Social,No Campaign,Blog,3,1,No,11,1.51,54,0,0,Products,0.0
2024-01-22,SES002435,USR01497,UK,Manchester,Mobile,Chrome,Referral,No Campaign,Pricing,4,1,Yes,6,6.03,41,0,0,Contact,0.0
2024-04-25,SES002436,USR01580,UK,Manchester,Mobile,Edge,Social,Brand Awareness,Blog,1,1,No,9,4.35,59,0,0,Pricing,0.0
2025-03-30,SES002437,USR01612,USA,San Francisco,Mobile,Edge,Direct,Festive Offer,Home,2,1,No,5,6.68,51,0,0,Blog,0.0
2024-11-29,SES002438,USR00135,UK,Manchester,Mobile,Edge,Paid Search,Summer Sale,Products,1,1,Yes,5,3.03,30,0,0,Checkout,0.0
2024-03-04,SES002439,USR00941,Australia,Melbourne,Mobile,Firefox,Organic Search,Email Retention,Pricing,2,1,No,4,6.67,36,0,0,Blog,0.0
2024-12-27,SES002440,USR00397,Canada,Toronto,Mobile,Edge,Organic Search,Email Retention,Contact,1,1,No,4,6.68,30,0,0,Contact,0.0
2024-08-09,SES002441,USR00364,UK,London,Mobile,Chrome,Organic Search,Brand Awareness,Products,4,1,No,8,3.7,39,0,0,Contact,0.0
2024-07-05,SES002442,USR00060,Australia,Sydney,Desktop,Firefox,Organic Search,Festive Offer,Home,4,1,Yes,5,1.83,31,0,0,Checkout,0.0
2025-04-01,SES002443,USR01565,USA,San Francisco,Mobile,Firefox,Organic Search,Brand Awareness,Home,3,1,No,5,5.51,41,0,0,Home,0.0
2024-02-15,SES002444,USR00289,USA,San Francisco,Mobile,Chrome,Organic Search,No Campaign,Checkout,1,1,No,8,1.81,33,0,0,Home,0.0
2024-06-08,SES002445,USR00034,Canada,Vancouver,Mobile,Firefox,Organic Search,Email Retention,Pricing,4,1,Yes,7,5.0,32,1,237,Blog,25.0
2024-10-08,SES002446,USR00754,India,Pune,Mobile,Safari,Organic Search,Summer Sale,Home,2,1,No,7,6.6,42,0,0,Pricing,0.0
2024-12-28,SES002447,USR00269,Australia,Sydney,Mobile,Safari,Organic Search,Summer Sale,Pricing,4,1,Yes,7,2.11,30,0,0,Pricing,0.0
2025-06-23,SES002448,USR01618,USA,Dallas,Mobile,Edge,Organic Search,Festive Offer,Home,3,1,No,4,6.13,33,0,0,Products,0.0
2024-11-04,SES002449,USR00300,India,Hyderabad,Mobile,Chrome,Direct,Festive Offer,Contact,3,1,No,5,1.14,38,0,0,Contact,0.0
2024-03-04,SES002450,USR01245,USA,Dallas,Mobile,Chrome,Email,Summer Sale,Pricing,3,1,No,9,7.26,41,1,264,Contact,33.33
2024-04-24,SES002451,USR00007,UK,London,Mobile,Firefox,Organic Search,Festive Offer,Pricing,4,1,No,5,4.7,42,0,0,Checkout,0.0
2024-03-31,SES002452,USR00843,Australia,Sydney,Desktop,Safari,Organic Search,Brand Awareness,Contact,2,1,Yes,7,5.15,28,0,0,Blog,0.0
2025-05-07,SES002453,USR01768,India,Hyderabad,Desktop,Chrome,Organic Search,No Campaign,Blog,2,1,No,6,4.0,43,0,0,Products,0.0
2024-01-09,SES002454,USR00537,Canada,Vancouver,Mobile,Safari,Organic Search,No Campaign,Blog,3,1,No,5,5.61,41,0,0,Home,0.0
2024-08-17,SES002455,USR01567,Canada,Vancouver,Mobile,Safari,Paid Search,Email Retention,Home,4,1,No,10,2.58,25,2,510,Blog,50.0
